ID,Device_type,Device,Site,Ambient,Checkin,Checkout,Duration,Pre-classification,Class,Order,Suborder,Superfamily,Family,Subfamily,Genus,Epithet,DateTime
1032,ID,ID-1,Site 1,Maize Field,2023-09-02 14:02:53.569,2023-09-02 14:03:16.609,00:00:23.040000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:02:53.569
1033,ID,ID-1,Site 1,Maize Field,2023-09-02 14:03:26.722,2023-09-02 14:03:36.806,00:00:10.084000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:03:26.722
1034,ID,ID-1,Site 1,Maize Field,2023-09-02 14:15:29.492,2023-09-02 14:15:32.356,00:00:02.864000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:15:29.492
3392,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 14:21:37.000,2023-09-02 14:21:41.000,00:00:04,fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,Sarcophaginae,#N/C,#N/C,2023-09-02 14:21:37.000
3393,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 15:17:50.000,2023-09-02 15:18:17.000,00:00:27,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-02 15:17:50.000
3394,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 15:31:34.000,2023-09-02 15:31:39.000,00:00:05,wasp,Insecta,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,Vespula,#N/C,2023-09-02 15:31:34.000
3395,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 15:56:24.000,2023-09-02 15:56:43.000,00:00:19,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 15:56:24.000
1035,ID,ID-1,Site 1,Maize Field,2023-09-02 17:21:32.999,2023-09-02 17:22:05.099,00:00:32.100000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 17:21:32.999
1036,ID,ID-1,Site 1,Maize Field,2023-09-02 17:26:36.068,2023-09-02 17:26:43.217,00:00:07.149000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:26:36.068
3396,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 17:45:08.000,2023-09-02 17:45:11.000,00:00:03,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:45:08.000
3397,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 17:51:23.000,2023-09-02 17:51:27.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:51:23.000
3398,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 18:11:24.000,2023-09-02 18:11:46.000,00:00:22,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 18:11:24.000
3399,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-03 08:31:10.000,2023-09-03 08:32:07.000,00:00:57,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 08:31:10.000
3400,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-03 10:11:33.000,2023-09-03 10:11:50.000,00:00:17,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-03 10:11:33.000
3401,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-03 10:45:49.000,2023-09-03 10:45:53.000,00:00:04,fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,Sarcophaginae,Sarcophaga,#N/C,2023-09-03 10:45:49.000
1037,ID,ID-1,Site 1,Maize Field,2023-09-03 12:07:03.959,2023-09-03 12:07:16.817,00:00:12.858000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:07:03.959
1038,ID,ID-1,Site 1,Maize Field,2023-09-03 12:07:33.541,2023-09-03 12:07:42.072,00:00:08.531000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:07:33.541
1039,ID,ID-1,Site 1,Maize Field,2023-09-03 12:11:54.016,2023-09-03 12:12:01.276,00:00:07.260000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:11:54.016
1040,ID,ID-1,Site 1,Maize Field,2023-09-03 12:13:21.088,2023-09-03 12:13:31.271,00:00:10.183000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:13:21.088
1041,ID,ID-1,Site 1,Maize Field,2023-09-03 12:13:55.666,2023-09-03 12:14:14.777,00:00:19.111000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:13:55.666
1042,ID,ID-1,Site 1,Maize Field,2023-09-03 12:14:17.630,2023-09-03 12:14:58.416,00:00:40.786000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:14:17.630
1043,ID,ID-1,Site 1,Maize Field,2023-09-03 12:19:02.173,2023-09-03 12:19:09.519,00:00:07.346000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:19:02.173
1044,ID,ID-1,Site 1,Maize Field,2023-09-03 12:19:18.146,2023-09-03 12:21:30.230,00:02:12.084000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:19:18.146
1045,ID,ID-1,Site 1,Maize Field,2023-09-03 12:20:04.546,2023-09-03 12:20:08.933,00:00:04.387000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:20:04.546
1046,ID,ID-1,Site 1,Maize Field,2023-09-03 12:21:31.693,2023-09-03 12:21:39.035,00:00:07.342000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:21:31.693
1047,ID,ID-1,Site 1,Maize Field,2023-09-03 12:22:03.343,2023-09-03 12:22:55.501,00:00:52.158000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:22:03.343
1048,ID,ID-1,Site 1,Maize Field,2023-09-03 12:22:56.958,2023-09-03 12:23:17.327,00:00:20.369000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:22:56.958
1049,ID,ID-1,Site 1,Maize Field,2023-09-03 12:24:04.309,2023-09-03 12:24:49.200,00:00:44.891000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:24:04.309
1050,ID,ID-1,Site 1,Maize Field,2023-09-03 12:25:34.811,2023-09-03 12:25:49.245,00:00:14.434000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:25:34.811
1051,ID,ID-1,Site 1,Maize Field,2023-09-03 12:25:52.126,2023-09-03 12:26:25.393,00:00:33.267000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:25:52.126
1052,ID,ID-1,Site 1,Maize Field,2023-09-03 12:28:07.893,2023-09-03 12:28:13.750,00:00:05.857000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:28:07.893
1053,ID,ID-1,Site 1,Maize Field,2023-09-03 12:28:42.143,2023-09-03 12:28:47.952,00:00:05.809000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:28:42.143
1054,ID,ID-1,Site 1,Maize Field,2023-09-03 12:29:20.748,2023-09-03 12:29:28.038,00:00:07.290000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:29:20.748
1055,ID,ID-1,Site 1,Maize Field,2023-09-03 12:29:29.504,2023-09-03 12:29:32.387,00:00:02.883000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:29:29.504
1056,ID,ID-1,Site 1,Maize Field,2023-09-03 12:29:33.829,2023-09-03 12:29:46.853,00:00:13.024000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:29:33.829
1057,ID,ID-1,Site 1,Maize Field,2023-09-03 12:29:49.691,2023-09-03 12:30:08.652,00:00:18.961000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:29:49.691
1058,ID,ID-1,Site 1,Maize Field,2023-09-03 12:30:11.541,2023-09-03 12:30:43.467,00:00:31.926000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:30:11.541
1059,ID,ID-1,Site 1,Maize Field,2023-09-03 12:30:44.913,2023-09-03 12:31:18.608,00:00:33.695000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:30:44.913
1060,ID,ID-1,Site 1,Maize Field,2023-09-03 12:30:56.562,2023-09-03 12:31:18.623,00:00:22.061000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:30:56.562
1061,ID,ID-1,Site 1,Maize Field,2023-09-03 12:31:31.639,2023-09-03 12:32:07.840,00:00:36.201000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:31:31.639
1062,ID,ID-1,Site 1,Maize Field,2023-09-03 12:32:54.955,2023-09-03 12:32:57.853,00:00:02.898000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:32:54.955
1063,ID,ID-1,Site 1,Maize Field,2023-09-03 12:33:58.124,2023-09-03 12:34:02.597,00:00:04.473000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:33:58.124
1064,ID,ID-1,Site 1,Maize Field,2023-09-03 12:34:06.900,2023-09-03 12:34:28.582,00:00:21.682000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:34:06.900
1065,ID,ID-1,Site 1,Maize Field,2023-09-03 12:34:47.217,2023-09-03 12:35:59.959,00:01:12.742000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:34:47.217
1066,ID,ID-1,Site 1,Maize Field,2023-09-03 12:36:02.849,2023-09-03 12:36:05.840,00:00:02.991000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:36:02.849
1067,ID,ID-1,Site 1,Maize Field,2023-09-03 12:36:08.702,2023-09-03 12:36:11.603,00:00:02.901000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:36:08.702
1068,ID,ID-1,Site 1,Maize Field,2023-09-03 12:36:13.089,2023-09-03 12:36:55.159,00:00:42.070000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:36:13.089
1069,ID,ID-1,Site 1,Maize Field,2023-09-03 12:37:19.558,2023-09-03 12:37:25.393,00:00:05.835000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:37:19.558
1070,ID,ID-1,Site 1,Maize Field,2023-09-03 12:37:26.822,2023-09-03 12:37:41.347,00:00:14.525000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:37:26.822
1071,ID,ID-1,Site 1,Maize Field,2023-09-03 12:37:44.211,2023-09-03 12:37:48.548,00:00:04.337000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:37:44.211
1072,ID,ID-1,Site 1,Maize Field,2023-09-03 12:37:50.011,2023-09-03 12:38:07.552,00:00:17.541000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 12:37:50.011
1073,ID,ID-1,Site 1,Maize Field,2023-09-03 12:38:59.133,2023-09-03 12:39:02.013,00:00:02.880000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:38:59.133
1074,ID,ID-1,Site 1,Maize Field,2023-09-03 12:40:27.631,2023-09-03 12:41:03.808,00:00:36.177000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 12:40:27.631
1075,ID,ID-1,Site 1,Maize Field,2023-09-03 13:04:17.924,2023-09-03 13:06:26.893,00:02:08.969000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 13:04:17.924
1076,ID,ID-1,Site 1,Maize Field,2023-09-03 13:08:41.419,2023-09-03 13:09:22.444,00:00:41.025000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 13:08:41.419
1077,ID,ID-1,Site 1,Maize Field,2023-09-03 13:13:06.497,2023-09-03 13:13:21.007,00:00:14.510000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 13:13:06.497
1078,ID,ID-1,Site 1,Maize Field,2023-09-03 13:13:41.111,2023-09-03 13:14:36.219,00:00:55.108000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 13:13:41.111
1079,ID,ID-1,Site 1,Maize Field,2023-09-03 13:15:46.163,2023-09-03 13:16:02.091,00:00:15.928000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 13:15:46.163
1080,ID,ID-1,Site 1,Maize Field,2023-09-03 13:23:49.142,2023-09-03 13:24:26.749,00:00:37.607000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 13:23:49.142
1081,ID,ID-1,Site 1,Maize Field,2023-09-03 13:25:23.803,2023-09-03 13:26:26.268,00:01:02.465000,bee,Insecta,Hymenoptera,Apocrita,Apoidea,#N/C,#N/C,#N/C,#N/C,2023-09-03 13:25:23.803
1082,ID,ID-1,Site 1,Maize Field,2023-09-03 14:05:34.852,2023-09-03 14:05:39.252,00:00:04.400000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:05:34.852
1083,ID,ID-1,Site 1,Maize Field,2023-09-03 14:05:40.696,2023-09-03 14:06:12.631,00:00:31.935000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:05:40.696
1084,ID,ID-1,Site 1,Maize Field,2023-09-03 14:13:47.672,2023-09-03 14:14:41.240,00:00:53.568000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:13:47.672
1085,ID,ID-1,Site 1,Maize Field,2023-09-03 14:14:44.116,2023-09-03 14:14:47.095,00:00:02.979000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:14:44.116
1086,ID,ID-1,Site 1,Maize Field,2023-09-03 14:14:49.960,2023-09-03 14:14:54.333,00:00:04.373000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:14:49.960
1087,ID,ID-1,Site 1,Maize Field,2023-09-03 14:17:13.140,2023-09-03 14:17:19.000,00:00:05.860000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:17:13.140
1088,ID,ID-1,Site 1,Maize Field,2023-09-03 14:18:20.492,2023-09-03 14:18:59.756,00:00:39.264000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:18:20.492
1089,ID,ID-1,Site 1,Maize Field,2023-09-03 14:19:34.021,2023-09-03 14:20:03.008,00:00:28.987000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:19:34.021
1090,ID,ID-1,Site 1,Maize Field,2023-09-03 14:24:26.748,2023-09-03 14:24:32.601,00:00:05.853000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 14:24:26.748
1091,ID,ID-1,Site 1,Maize Field,2023-09-03 14:27:01.027,2023-09-03 14:27:15.509,00:00:14.482000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:27:01.027
1092,ID,ID-1,Site 1,Maize Field,2023-09-03 14:29:08.369,2023-09-03 14:29:43.002,00:00:34.633000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 14:29:08.369
1093,ID,ID-1,Site 1,Maize Field,2023-09-03 14:31:15.719,2023-09-03 14:31:37.587,00:00:21.868000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 14:31:15.719
1094,ID,ID-1,Site 1,Maize Field,2023-09-03 14:38:42.992,2023-09-03 14:38:48.828,00:00:05.836000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 14:38:42.992
3402,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-03 16:49:17.000,2023-09-03 16:49:23.000,00:00:06,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-03 16:49:17.000
1095,ID,ID-1,Site 1,Maize Field,2023-09-03 17:11:37.530,2023-09-03 17:11:40.409,00:00:02.879000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 17:11:37.530
1096,ID,ID-1,Site 1,Maize Field,2023-09-03 17:13:13.281,2023-09-03 17:13:39.201,00:00:25.920000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 17:13:13.281
1097,ID,ID-1,Site 1,Maize Field,2023-09-03 17:13:53.471,2023-09-03 17:14:19.161,00:00:25.690000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 17:13:53.471
1098,ID,ID-1,Site 1,Maize Field,2023-09-03 17:16:20.511,2023-09-03 17:16:32.173,00:00:11.662000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 17:16:20.511
1099,ID,ID-1,Site 1,Maize Field,2023-09-03 17:20:06.101,2023-09-03 17:20:11.895,00:00:05.794000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 17:20:06.101
1100,ID,ID-1,Site 1,Maize Field,2023-09-03 17:24:36.901,2023-09-03 17:24:48.521,00:00:11.620000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-03 17:24:36.901
1101,ID,ID-1,Site 1,Maize Field,2023-09-03 18:21:39.265,2023-09-03 18:21:53.702,00:00:14.437000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-03 18:21:39.265
1102,ID,ID-1,Site 1,Maize Field,2023-09-03 18:29:26.002,2023-09-03 18:29:43.464,00:00:17.462000,bug,Insecta,Hemiptera,Heteroptera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 18:29:26.002
1103,ID,ID-1,Site 1,Maize Field,2023-09-04 09:26:58.947,2023-09-04 09:27:09.000,00:00:10.053000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-04 09:26:58.947
1104,ID,ID-1,Site 1,Maize Field,2023-09-04 09:32:42.121,2023-09-04 09:32:50.792,00:00:08.671000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-04 09:32:42.121
1105,ID,ID-1,Site 1,Maize Field,2023-09-04 09:33:07.916,2023-09-04 09:33:10.752,00:00:02.836000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-04 09:33:07.916
1106,ID,ID-1,Site 1,Maize Field,2023-09-04 12:05:26.560,2023-09-04 12:05:30.919,00:00:04.359000,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,#N/C,#N/C,#N/C,2023-09-04 12:05:26.560
1107,ID,ID-1,Site 1,Maize Field,2023-09-04 12:08:34.722,2023-09-04 12:08:40.495,00:00:05.773000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 12:08:34.722
1108,ID,ID-1,Site 1,Maize Field,2023-09-04 12:15:14.138,2023-09-04 12:15:51.958,00:00:37.820000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-04 12:15:14.138
