ID,Device_type,Device,Site,Ambient,Checkin,Checkout,Duration,Pre-classification,Class,Order,Suborder,Superfamily,Family,Subfamily,Genus,Epithet,DateTime
812,ID,ID-1,Site 1,Maize Field,2023-08-25 14:08:24.091,2023-08-25 14:09:23.272,00:00:59.181000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:08:24.091
813,ID,ID-1,Site 1,Maize Field,2023-08-25 14:12:40.484,2023-08-25 14:12:50.461,00:00:09.977000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:12:40.484
814,ID,ID-1,Site 1,Maize Field,2023-08-25 14:13:29.739,2023-08-25 14:13:41.278,00:00:11.539000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:13:29.739
815,ID,ID-1,Site 1,Maize Field,2023-08-25 14:14:10.814,2023-08-25 14:15:22.364,00:01:11.550000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:14:10.814
816,ID,ID-1,Site 1,Maize Field,2023-08-25 14:15:25.194,2023-08-25 14:18:00.719,00:02:35.525000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:15:25.194
817,ID,ID-1,Site 1,Maize Field,2023-08-25 14:16:53.881,2023-08-25 14:18:00.741,00:01:06.860000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-25 14:16:53.881
818,ID,ID-1,Site 1,Maize Field,2023-08-25 14:20:21.103,2023-08-25 14:21:17.004,00:00:55.901000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:20:21.103
819,ID,ID-1,Site 1,Maize Field,2023-08-25 14:26:18.024,2023-08-25 14:26:42.301,00:00:24.277000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:26:18.024
820,ID,ID-1,Site 1,Maize Field,2023-08-25 14:28:02.332,2023-08-25 14:28:23.873,00:00:21.541000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:28:02.332
821,ID,ID-1,Site 1,Maize Field,2023-08-25 14:28:26.781,2023-08-25 14:28:45.399,00:00:18.618000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:28:26.781
822,ID,ID-1,Site 1,Maize Field,2023-08-25 14:29:40.601,2023-08-25 14:32:39.696,00:02:59.095000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:29:40.601
823,ID,ID-1,Site 1,Maize Field,2023-08-25 14:32:45.324,2023-08-25 14:33:06.819,00:00:21.495000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:32:45.324
824,ID,ID-1,Site 1,Maize Field,2023-08-25 14:33:20.903,2023-08-25 14:33:39.465,00:00:18.562000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-25 14:33:20.903
825,ID,ID-1,Site 1,Maize Field,2023-08-25 14:35:58.642,2023-08-25 14:37:07.558,00:01:08.916000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-25 14:35:58.642
826,ID,ID-1,Site 1,Maize Field,2023-08-25 14:37:10.354,2023-08-25 14:37:17.570,00:00:07.216000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:37:10.354
827,ID,ID-1,Site 1,Maize Field,2023-08-25 14:37:37.213,2023-08-25 14:40:47.730,00:03:10.517000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-25 14:37:37.213
3158,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-25 16:18:40.000,2023-08-25 16:18:57.000,00:00:17,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-25 16:18:40.000
3159,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-25 16:40:46.000,2023-08-25 16:41:10.000,00:00:24,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-25 16:40:46.000
3160,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-25 16:53:15.000,2023-08-25 16:53:27.000,00:00:12,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-25 16:53:15.000
3161,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-25 17:13:57.000,2023-08-25 17:14:04.000,00:00:07,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-25 17:13:57.000
3162,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-25 17:13:57.000,2023-08-25 17:14:08.000,00:00:11,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-25 17:13:57.000
3163,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-25 17:30:10.000,2023-08-25 17:30:43.000,00:00:33,fly,Insecta,Diptera,Brachycera,Oestroidea,Tachinidae,Exoristinae,#N/C,#N/C,2023-08-25 17:30:10.000
828,ID,ID-1,Site 1,Maize Field,2023-08-25 17:30:26.939,2023-08-25 17:31:41.168,00:01:14.229000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-25 17:30:26.939
3164,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-25 18:04:09.000,2023-08-25 18:04:17.000,00:00:08,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-25 18:04:09.000
829,ID,ID-1,Site 1,Maize Field,2023-08-25 18:04:12.741,2023-08-25 18:05:11.244,00:00:58.503000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-25 18:04:12.741
830,ID,ID-1,Site 1,Maize Field,2023-08-25 18:05:22.484,2023-08-25 18:06:34.900,00:01:12.416000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-25 18:05:22.484
3165,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-25 18:29:01.000,2023-08-25 18:29:35.000,00:00:34,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-25 18:29:01.000
831,ID,ID-1,Site 1,Maize Field,2023-08-25 19:14:21.815,2023-08-25 19:14:37.458,00:00:15.643000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-25 19:14:21.815
3166,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 07:39:33.000,2023-08-26 07:40:39.000,00:01:06,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 07:39:33.000
3167,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:05:14.000,2023-08-26 08:05:27.000,00:00:13,wasp,Insecta,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,Vespula,#N/C,2023-08-26 08:05:14.000
3168,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:06:01.000,2023-08-26 08:08:23.000,00:02:22,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:06:01.000
3169,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:10:04.000,2023-08-26 08:10:08.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 08:10:04.000
3170,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:16:20.000,2023-08-26 08:16:57.000,00:00:37,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 08:16:20.000
832,ID,ID-1,Site 1,Maize Field,2023-08-26 08:22:36.881,2023-08-26 08:23:16.425,00:00:39.544000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:22:36.881
833,ID,ID-1,Site 1,Maize Field,2023-08-26 08:26:37.347,2023-08-26 08:26:40.160,00:00:02.813000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:26:37.347
834,ID,ID-1,Site 1,Maize Field,2023-08-26 08:30:05.465,2023-08-26 08:30:08.354,00:00:02.889000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:30:05.465
3171,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:31:47.000,2023-08-26 08:32:00.000,00:00:13,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:31:47.000
3173,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:32:31.000,2023-08-26 08:34:33.000,00:02:02,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 08:32:31.000
3172,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:32:31.000,2023-08-26 08:33:30.000,00:00:59,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 08:32:31.000
3174,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:37:25.000,2023-08-26 08:37:56.000,00:00:31,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:37:25.000
3175,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:37:32.000,2023-08-26 08:37:56.000,00:00:24,fly,Insecta,Diptera,Brachycera,Sciomyzoidea,Sepsidae,Sepsinae,Parapalaeosepsis,#N/C,2023-08-26 08:37:32.000
3176,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:38:28.000,2023-08-26 08:38:32.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 08:38:28.000
3177,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:41:24.000,2023-08-26 08:42:52.000,00:01:28,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:41:24.000
3178,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:47:34.000,2023-08-26 08:50:15.000,00:02:41,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:47:34.000
3179,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:47:48.000,2023-08-26 08:50:30.000,00:02:42,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:47:48.000
3180,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:53:28.000,2023-08-26 08:53:36.000,00:00:08,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:53:28.000
3181,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:53:28.000,2023-08-26 08:54:37.000,00:01:09,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:53:28.000
3182,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:54:10.000,2023-08-26 08:57:29.000,00:03:19,fly,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:54:10.000
3183,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:54:27.000,2023-08-26 08:55:30.000,00:01:03,fly,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:54:27.000
3184,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:55:51.000,2023-08-26 08:57:12.000,00:01:21,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:55:51.000
3185,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:55:57.000,2023-08-26 08:56:39.000,00:00:42,fly,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:55:57.000
3186,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:56:41.000,2023-08-26 08:58:29.000,00:01:48,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 08:56:41.000
3187,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:57:26.000,2023-08-26 08:57:44.000,00:00:18,fly,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 08:57:26.000
3188,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 08:57:26.000,2023-08-26 08:58:36.000,00:01:10,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 08:57:26.000
3189,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 09:03:07.000,2023-08-26 09:03:14.000,00:00:07,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 09:03:07.000
3190,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 09:05:21.000,2023-08-26 09:05:37.000,00:00:16,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 09:05:21.000
835,ID,ID-1,Site 1,Maize Field,2023-08-26 09:08:49.242,2023-08-26 09:08:56.391,00:00:07.149000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 09:08:49.242
836,ID,ID-1,Site 1,Maize Field,2023-08-26 09:10:49.037,2023-08-26 09:11:03.213,00:00:14.176000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 09:10:49.037
