ID,Device_type,Device,Site,Ambient,Checkin,Checkout,Duration,Pre-classification,Class,Order,Suborder,Superfamily,Family,Subfamily,Genus,Epithet,DateTime
3697,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 10:33:29,2023-08-27 10:35:24,00:01:55,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 10:33:29
3698,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 10:37:49,2023-08-27 10:40:29,00:02:40,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-27 10:37:49
3699,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 10:41:31,2023-08-27 10:48:40,00:07:09,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-27 10:41:31
3700,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:05:55,2023-08-27 11:06:07,00:00:12,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 11:05:55
3701,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:13:38,2023-08-27 11:15:55,00:02:17,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 11:13:38
3702,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:19:39,2023-08-27 11:21:11,00:01:32,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 11:19:39
3703,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:21:51,2023-08-27 11:22:13,00:00:22,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-27 11:21:51
3704,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:28:24,2023-08-27 11:29:44,00:01:20,fruit_fly,Insecta,Diptera,Brachycera,Tephritoidea,Tephritidae,Tephritinae,Tephritis,#N/C,2023-08-27 11:28:24
3705,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:42:30,2023-08-27 11:46:07,00:03:37,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-27 11:42:30
3706,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:43:33,2023-08-27 11:43:53,00:00:20,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-27 11:43:33
3707,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:45:25,2023-08-27 11:46:36,00:01:11,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-27 11:45:25
3708,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 11:52:26,2023-08-27 11:52:54,00:00:28,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 11:52:26
3709,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 12:03:21,2023-08-27 12:21:48,00:18:27,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 12:03:21
3710,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 12:17:05,2023-08-27 12:17:22,00:00:17,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 12:17:05
3711,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 12:24:03,2023-08-27 12:24:45,00:00:42,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-27 12:24:03
3712,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 12:28:42,2023-08-27 12:29:31,00:00:49,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 12:28:42
3713,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 12:47:50,2023-08-27 12:49:10,00:01:20,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 12:47:50
3714,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 12:48:33,2023-08-27 12:49:10,00:00:37,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-27 12:48:33
3715,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 13:20:37,2023-08-27 13:21:01,00:00:24,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-27 13:20:37
3716,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 13:41:37,2023-08-27 13:41:48,00:00:11,wasp,Insecta,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,Vespula,#N/C,2023-08-27 13:41:37
3717,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 14:24:44,2023-08-27 14:27:21,00:02:37,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 14:24:44
3718,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 14:41:31,2023-08-27 14:49:07,00:07:36,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 14:41:31
3719,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 14:45:35,2023-08-27 14:48:36,00:03:01,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 14:45:35
3720,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 15:13:31,2023-08-27 15:15:11,00:01:40,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-27 15:13:31
3721,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 15:34:09,2023-08-27 15:34:35,00:00:26,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-27 15:34:09
3722,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 15:42:29,2023-08-27 15:42:42,00:00:13,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 15:42:29
3723,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 16:57:41,2023-08-27 16:57:52,00:00:11,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-27 16:57:41
3724,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-27 17:59:27,2023-08-27 18:08:37,00:09:10,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-27 17:59:27
3762,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-28 08:11:15,2023-08-28 08:13:24,00:02:09,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-28 08:11:15
3763,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-28 09:11:03,2023-08-28 09:11:24,00:00:21,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-28 09:11:03
3764,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-28 11:03:40,2023-08-28 11:11:39,00:07:59,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-28 11:03:40
3765,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-28 11:17:49,2023-08-28 11:20:59,00:03:10,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-28 11:17:49
3766,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-28 12:28:55,2023-08-28 12:33:55,00:05:00,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-28 12:28:55
3767,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 09:48:35,2023-08-29 09:59:00,00:10:25,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 09:48:35
3768,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 13:31:07,2023-08-29 13:40:11,00:09:04,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 13:31:07
3769,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 13:54:03,2023-08-29 14:06:28,00:12:25,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 13:54:03
3770,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 14:01:18,2023-08-29 14:05:07,00:03:49,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 14:01:18
3771,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 14:06:16,2023-08-29 14:09:46,00:03:30,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-29 14:06:16
3772,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 14:16:47,2023-08-29 14:43:27,00:26:40,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 14:16:47
3773,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 14:49:41,2023-08-29 14:49:52,00:00:11,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 14:49:41
3774,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 14:52:12,2023-08-29 15:16:51,00:24:39,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-29 14:52:12
3775,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 15:08:06,2023-08-29 15:08:17,00:00:11,?,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 15:08:06
3776,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 15:40:03,2023-08-29 15:40:22,00:00:19,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 15:40:03
3777,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 17:00:40,2023-08-29 17:04:20,00:03:40,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-29 17:00:40
3778,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 17:04:12,2023-08-29 18:16:51,01:12:39,sawfly,Insecta,Hymenoptera,Symphyta,Tenthredinoidea,Tenthredinidae,Athaliinae,Athalia,#N/C,2023-08-29 17:04:12
3779,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 17:09:53,2023-08-29 17:11:28,00:01:35,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 17:09:53
3780,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 17:54:36,2023-08-29 17:57:10,00:02:34,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-29 17:54:36
3781,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-29 18:24:52,2023-08-29 18:25:34,00:00:42,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-29 18:24:52
3782,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 09:06:31,2023-08-30 09:08:10,00:01:39,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-30 09:06:31
3783,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 10:05:50,2023-08-30 10:07:03,00:01:13,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-30 10:05:50
3784,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 10:27:09,2023-08-30 10:30:08,00:02:59,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-30 10:27:09
3785,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 10:54:32,2023-08-30 10:55:13,00:00:41,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-30 10:54:32
3786,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 11:10:45,2023-08-30 11:11:19,00:00:34,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-30 11:10:45
3787,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 11:36:34,2023-08-30 11:43:06,00:06:32,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-30 11:36:34
3788,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 12:02:35,2023-08-30 12:03:33,00:00:58,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-30 12:02:35
3789,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 12:11:44,2023-08-30 12:11:58,00:00:14,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-30 12:11:44
3790,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 12:30:22,2023-08-30 12:30:31,00:00:09,wasp,Insecta,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,Vespula,#N/C,2023-08-30 12:30:22
3791,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 12:40:14,2023-08-30 12:40:24,00:00:10,gnat,Insecta,Diptera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-30 12:40:14
3792,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 13:16:51,2023-08-30 13:17:16,00:00:25,wasp,Insecta,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,Vespula,#N/C,2023-08-30 13:16:51
3793,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 13:22:52,2023-08-30 13:25:24,00:02:32,sawfly,Insecta,Hymenoptera,Symphyta,Tenthredinoidea,Tenthredinidae,Athaliinae,Athalia,#N/C,2023-08-30 13:22:52
3794,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 13:46:27,2023-08-30 13:46:38,00:00:11,fly,Insecta,Diptera,Brachycera,Oestroidea,Tachinidae,Tachininae,Tachina,#N/C,2023-08-30 13:46:27
3795,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 13:51:40,2023-08-30 13:51:54,00:00:14,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-30 13:51:40
3796,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 14:02:18,2023-08-30 14:02:39,00:00:21,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Eristalinae,Eristalis,#N/C,2023-08-30 14:02:18
3797,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 15:42:09,2023-08-30 15:44:57,00:02:48,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-30 15:42:09
3798,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 15:47:50,2023-08-30 15:47:56,00:00:06,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-30 15:47:50
3799,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 16:20:34,2023-08-30 16:34:45,00:14:11,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-30 16:20:34
3800,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-30 17:19:08,2023-08-30 17:29:05,00:09:57,fever_fly,Insecta,Diptera,Nematocera,Bibionoidea,Bibionoidea,Bibioninae,Dilophus,#N/C,2023-08-30 17:19:08
3801,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 09:29:58,2023-08-31 09:31:24,00:01:26,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-31 09:29:58
3802,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 11:29:13,2023-08-31 11:35:14,00:06:01,fly,Insecta,Diptera,Brachycera,Lauxanioidea,Lauxaniidae,Lauxaniinae,#N/C,#N/C,2023-08-31 11:29:13
3803,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 12:32:02,2023-08-31 12:36:25,00:04:23,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-31 12:32:02
3804,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 14:33:41,2023-08-31 14:33:46,00:00:05,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-31 14:33:41
3805,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 14:38:25,2023-08-31 14:46:31,00:08:06,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-31 14:38:25
3806,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 14:49:54,2023-08-31 14:50:36,00:00:42,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-31 14:49:54
3807,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 15:18:50,2023-08-31 15:18:58,00:00:08,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-31 15:18:50
3808,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 17:09:52,2023-08-31 17:10:06,00:00:14,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-31 17:09:52
3809,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 18:03:16,2023-08-31 18:03:40,00:00:24,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-31 18:03:16
3810,FAIR-D,FAIR-D3,Site 3,Meadow,2023-08-31 18:21:11,2023-08-31 18:21:25,00:00:14,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-31 18:21:11
3812,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 07:45:28,2023-09-01 18:01:08,10:15:40,moth,Insecta,Lepidoptera,Glossata,Noctuoidea,Noctuidae,#N/C,#N/C,#N/C,2023-09-01 07:45:28
3811,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 07:45:28,2023-09-01 07:56:17,00:10:49,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 07:45:28
3813,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 08:09:40,2023-09-01 08:32:39,00:22:59,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 08:09:40
3814,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 08:54:42,2023-09-01 08:54:54,00:00:12,lacewing_larva,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 08:54:42
3815,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 09:04:40,2023-09-01 09:04:53,00:00:13,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 09:04:40
3816,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 10:01:50,2023-09-01 10:08:25,00:06:35,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 10:01:50
3817,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 10:25:35,2023-09-01 10:36:18,00:10:43,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 10:25:35
3818,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 11:28:01,2023-09-01 11:38:40,00:10:39,lacewing larva,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 11:28:01
3819,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 12:51:04,2023-09-01 12:51:29,00:00:25,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 12:51:04
3820,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 13:45:52,2023-09-01 13:45:58,00:00:06,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-01 13:45:52
3821,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 14:09:40,2023-09-01 14:09:46,00:00:06,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 14:09:40
3822,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 14:48:06,2023-09-01 14:48:46,00:00:40,fly,Insecta,Diptera,Brachycera,Lauxanioidea,Lauxaniidae,Lauxaniinae,Calliopum,#N/C,2023-09-01 14:48:06
3823,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 15:02:42,2023-09-01 15:02:49,00:00:07,fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-01 15:02:42
3824,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 15:49:43,2023-09-01 15:50:03,00:00:20,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 15:49:43
3825,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 15:50:03,2023-09-01 15:51:03,00:01:00,fly,Insecta,Diptera,Brachycera,Sphaerocerida,Sphaeroceridae,#N/C,#N/C,#N/C,2023-09-01 15:50:03
3826,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 15:50:42,2023-09-01 15:50:59,00:00:17,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 15:50:42
3827,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 16:10:33,2023-09-01 16:11:01,00:00:28,fly,Insecta,Diptera,Brachycera,Oestroidea,Calliphoridae,Calliphorinae,Bellardia,#N/C,2023-09-01 16:10:33
3828,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-01 17:59:33,2023-09-01 18:01:05,00:01:32,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-01 17:59:33
