Tag,Stunde,Time,RH,AIRTEMP20,AIRTEMP,GROUNDTEMP05,GROUNDTEMP,WINDSPEED,RAD,PRECIPITATION
1.6930944e+18,0.0,1.693134e+18,92.5,17.2,17.3,22.2,19.5,1.5,130.4,0.7
1.6930944e+18,0.0,1.6931349e+18,91.8,17.375,17.425,22.275,19.5,1.45,157.275,0.5499999999999999
1.6930944e+18,0.0,1.6931358e+18,91.1,17.549999999999997,17.55,22.35,19.5,1.4,184.15,0.39999999999999997
1.6930944e+18,0.0,1.6931367e+18,90.4,17.724999999999998,17.675,22.425,19.5,1.35,211.025,0.25
1.6930944e+18,0.0,1.6931376e+18,89.7,17.9,17.8,22.5,19.5,1.3,237.9,0.1
1.6930944e+18,0.0,1.6931385e+18,88.95,17.9,17.9,22.55,19.525,1.375,215.35,0.125
1.6930944e+18,0.0,1.6931394e+18,88.2,17.9,18.0,22.6,19.55,1.4500000000000002,192.8,0.15000000000000002
1.6930944e+18,0.0,1.6931403e+18,87.45,17.9,18.1,22.65,19.575000000000003,1.5250000000000001,170.25,0.17500000000000002
1.6930944e+18,0.0,1.6931412e+18,86.7,17.9,18.2,22.7,19.6,1.6,147.7,0.2
1.6930944e+18,0.0,1.6931421e+18,86.975,17.775,18.05,22.675,19.6,1.6500000000000001,144.27499999999998,0.3
1.6930944e+18,0.0,1.693143e+18,87.25,17.65,17.9,22.65,19.6,1.7000000000000002,140.85,0.4
1.6930944e+18,0.0,1.6931439e+18,87.525,17.525,17.75,22.625,19.6,1.75,137.425,0.5
1.6930944e+18,0.0,1.6931448e+18,87.8,17.4,17.6,22.6,19.6,1.8,134.0,0.6
1.6930944e+18,0.0,1.6931457e+18,88.45,17.15,17.3,22.575000000000003,19.625,1.775,130.25,0.725
1.6930944e+18,0.0,1.6931466e+18,89.1,16.9,17.0,22.55,19.65,1.75,126.5,0.8500000000000001
1.6930944e+18,0.0,1.6931475e+18,89.75,16.65,16.7,22.525,19.675,1.725,122.75,0.9750000000000001
1.6930944e+18,0.0,1.6931484e+18,90.4,16.4,16.4,22.5,19.7,1.7,119.0,1.1
1.6930944e+18,0.0,1.6931493e+18,91.47500000000001,16.224999999999998,16.2,22.45,19.7,1.575,105.6,0.9750000000000001
1.6930944e+18,0.0,1.6931502e+18,92.55000000000001,16.049999999999997,16.0,22.4,19.7,1.45,92.2,0.8500000000000001
1.6930944e+18,0.0,1.6931511e+18,93.625,15.875,15.799999999999999,22.35,19.7,1.325,78.80000000000001,0.725
1.6930944e+18,0.0,1.693152e+18,94.7,15.7,15.6,22.3,19.7,1.2,65.4,0.6
1.6930944e+18,0.0,1.6931529e+18,94.7,15.75,15.625,22.25,19.7,1.15,73.325,0.6
1.6930944e+18,0.0,1.6931538e+18,94.7,15.8,15.649999999999999,22.200000000000003,19.7,1.1,81.25,0.6
1.6930944e+18,0.0,1.6931547e+18,94.7,15.85,15.674999999999999,22.150000000000002,19.7,1.05,89.175,0.6
1.6930944e+18,0.0,1.6931556e+18,94.7,15.9,15.7,22.1,19.7,1.0,97.1,0.6
1.6930944e+18,0.0,1.6931565e+18,94.45,15.85,15.725,22.1,19.7,1.05,86.64999999999999,0.475
1.6930944e+18,0.0,1.6931574e+18,94.2,15.8,15.75,22.1,19.7,1.1,76.19999999999999,0.35
1.6930944e+18,0.0,1.6931583e+18,93.95,15.75,15.775,22.1,19.7,1.15,65.75,0.22499999999999998
1.6930944e+18,0.0,1.6931592e+18,93.7,15.7,15.8,22.1,19.7,1.2,55.3,0.1
1.6930944e+18,0.0,1.6931601e+18,94.1,15.549999999999999,15.75,22.05,19.7,1.225,44.875,0.1
1.6930944e+18,0.0,1.693161e+18,94.5,15.399999999999999,15.7,22.0,19.7,1.25,34.45,0.1
1.6930944e+18,0.0,1.6931619e+18,94.9,15.25,15.65,21.95,19.7,1.275,24.025,0.1
1.6930944e+18,0.0,1.6931628e+18,95.3,15.1,15.6,21.9,19.7,1.3,13.6,0.1
1.6930944e+18,0.0,1.6931637e+18,95.475,15.025,15.525,21.825,19.675,1.325,10.2,0.125
1.6930944e+18,0.0,1.6931646e+18,95.65,14.95,15.45,21.75,19.65,1.35,6.8,0.15000000000000002
1.6930944e+18,0.0,1.6931655e+18,95.825,14.875,15.375,21.675,19.625,1.375,3.4000000000000004,0.17500000000000002
1.6930944e+18,0.0,1.6931664e+18,96.0,14.8,15.3,21.6,19.6,1.4,0.0,0.2
1.6930944e+18,0.0,1.6931673e+18,96.15,14.725000000000001,15.225000000000001,21.55,19.6,1.325,0.0,0.2
1.6930944e+18,0.0,1.6931682e+18,96.3,14.65,15.15,21.5,19.6,1.25,0.0,0.2
1.6930944e+18,0.0,1.6931691e+18,96.44999999999999,14.575,15.075,21.45,19.6,1.175,0.0,0.2
1.6930944e+18,0.0,1.69317e+18,96.6,14.5,15.0,21.4,19.6,1.1,0.0,0.2
1.6930944e+18,0.0,1.6931709e+18,96.77499999999999,14.45,14.95,21.349999999999998,19.575000000000003,1.0750000000000002,0.0,0.2
1.6930944e+18,0.0,1.6931718e+18,96.94999999999999,14.4,14.9,21.299999999999997,19.55,1.05,0.0,0.2
1.6930944e+18,0.0,1.6931727e+18,97.125,14.350000000000001,14.850000000000001,21.25,19.525,1.025,0.0,0.2
1.6930944e+18,0.0,1.6931736e+18,97.3,14.3,14.8,21.2,19.5,1.0,0.0,0.2
1.6930944e+18,0.0,1.6931745e+18,97.225,14.275,14.8,21.175,19.475,1.05,0.0,0.15000000000000002
1.6930944e+18,0.0,1.6931754e+18,97.15,14.25,14.8,21.15,19.45,1.1,0.0,0.1
1.6930944e+18,0.0,1.6931763e+18,97.075,14.225,14.8,21.125,19.424999999999997,1.15,0.0,0.04999999999999999
1.6930944e+18,0.0,1.6931772e+18,97.0,14.2,14.8,21.1,19.4,1.2,0.0,0.0
1.693116e+18,0.0,1.6931781e+18,96.8,14.149999999999999,14.75,21.05,19.4,1.2,0.0,0.0
1.6931376e+18,0.0,1.693179e+18,96.6,14.1,14.7,21.0,19.4,1.2,0.0,0.0
1.6931592e+18,0.0,1.6931799e+18,96.4,14.05,14.65,20.95,19.4,1.2,0.0,0.0
1.6931808e+18,0.0,1.6931808e+18,96.2,14.0,14.6,20.9,19.4,1.2,0.0,0.0
1.6931808e+18,0.0,1.6931817e+18,96.375,13.875,14.5,20.849999999999998,19.375,1.175,0.0,0.0
1.6931808e+18,0.0,1.6931826e+18,96.55000000000001,13.75,14.399999999999999,20.799999999999997,19.35,1.15,0.0,0.0
1.6931808e+18,0.0,1.6931835e+18,96.72500000000001,13.625,14.299999999999999,20.75,19.325,1.125,0.0,0.0
1.6931808e+18,0.0,1.6931844e+18,96.9,13.5,14.2,20.7,19.3,1.1,0.0,0.0
1.6931808e+18,0.0,1.6931853e+18,97.10000000000001,13.375,14.125,20.65,19.275,1.0250000000000001,0.0,0.0
1.6931808e+18,0.0,1.6931862e+18,97.30000000000001,13.25,14.05,20.6,19.25,0.9500000000000001,0.0,0.0
1.6931808e+18,0.0,1.6931871e+18,97.5,13.125,13.975,20.55,19.225,0.875,0.0,0.0
1.6931808e+18,0.0,1.693188e+18,97.7,13.0,13.9,20.5,19.2,0.8,0.0,0.0
1.6931808e+18,0.0,1.6931889e+18,98.05,12.9,13.775,20.45,19.175,0.775,0.0,0.0
1.6931808e+18,0.0,1.6931898e+18,98.4,12.8,13.65,20.4,19.15,0.75,0.0,0.0
1.6931808e+18,0.0,1.6931907e+18,98.75,12.7,13.525,20.35,19.125,0.725,0.0,0.0
1.6931808e+18,0.0,1.6931916e+18,99.1,12.6,13.4,20.3,19.1,0.7,0.0,0.0
1.6931808e+18,0.0,1.6931925e+18,99.07499999999999,12.625,13.4,20.275,19.075000000000003,0.6499999999999999,0.0,0.0
1.6931808e+18,0.0,1.6931934e+18,99.05,12.649999999999999,13.4,20.25,19.05,0.6,0.0,0.0
1.6931808e+18,0.0,1.6931943e+18,99.025,12.674999999999999,13.4,20.225,19.025,0.55,0.0,0.0
1.6931808e+18,0.0,1.6931952e+18,99.0,12.7,13.4,20.2,19.0,0.5,0.0,0.0
1.6931808e+18,0.0,1.6931961e+18,99.15,12.7,13.375,20.15,19.0,0.55,0.0,0.0
1.6931808e+18,0.0,1.693197e+18,99.3,12.7,13.350000000000001,20.1,19.0,0.6,0.0,0.0
1.6931808e+18,0.0,1.6931979e+18,99.44999999999999,12.7,13.325000000000001,20.05,19.0,0.6499999999999999,0.0,0.0
1.6931808e+18,0.0,1.6931988e+18,99.6,12.7,13.3,20.0,19.0,0.7,0.0,0.0
1.6931808e+18,0.0,1.6931997e+18,99.52499999999999,12.75,13.325000000000001,20.0,18.975,0.725,0.0,0.0
1.6931808e+18,0.0,1.6932006e+18,99.44999999999999,12.8,13.350000000000001,20.0,18.95,0.75,0.0,0.0
1.6931808e+18,0.0,1.6932015e+18,99.375,12.85,13.375,20.0,18.924999999999997,0.775,0.0,0.0
1.6931808e+18,0.0,1.6932024e+18,99.3,12.9,13.4,20.0,18.9,0.8,0.0,0.0
1.6931808e+18,0.0,1.6932033e+18,99.325,13.0,13.425,20.0,18.875,0.775,2.65,0.025
1.6931808e+18,0.0,1.6932042e+18,99.35,13.100000000000001,13.45,20.0,18.85,0.75,5.3,0.05
1.6931808e+18,0.0,1.6932051e+18,99.375,13.200000000000001,13.475,20.0,18.825,0.725,7.949999999999999,0.07500000000000001
1.6931808e+18,0.0,1.693206e+18,99.4,13.3,13.5,20.0,18.8,0.7,10.6,0.1
1.6931808e+18,0.0,1.6932069e+18,99.25,13.4,13.6,20.025,18.775,0.85,23.725,0.1
1.6931808e+18,0.0,1.6932078e+18,99.1,13.5,13.7,20.05,18.75,1.0,36.85,0.1
1.6931808e+18,0.0,1.6932087e+18,98.95,13.6,13.8,20.075000000000003,18.725,1.15,49.975,0.1
1.6931808e+18,0.0,1.6932096e+18,98.8,13.7,13.9,20.1,18.7,1.3,63.1,0.1
1.6931808e+18,0.0,1.6932105e+18,98.375,13.725,13.95,20.150000000000002,18.7,1.35,60.175,0.125
1.6931808e+18,0.0,1.6932114e+18,97.94999999999999,13.75,14.0,20.200000000000003,18.7,1.4,57.25,0.15000000000000002
1.6931808e+18,0.0,1.6932123e+18,97.52499999999999,13.775,14.05,20.25,18.7,1.45,54.325,0.17500000000000002
1.6931808e+18,0.0,1.6932132e+18,97.1,13.8,14.1,20.3,18.7,1.5,51.4,0.2
1.6931808e+18,0.0,1.6932141e+18,96.75,13.775,13.9,19.625,18.675,1.525,59.875,0.325
1.6931808e+18,0.0,1.693215e+18,96.4,13.75,13.7,18.950000000000003,18.65,1.55,68.35,0.44999999999999996
1.6931808e+18,0.0,1.6932159e+18,96.05,13.725,13.5,18.275000000000002,18.625,1.5750000000000002,76.82499999999999,0.575
1.6931808e+18,0.0,1.6932168e+18,95.7,13.7,13.3,17.6,18.6,1.6,85.3,0.7
1.6931808e+18,0.0,1.6932177e+18,95.475,13.75,13.325000000000001,17.575000000000003,18.575000000000003,1.5250000000000001,96.77499999999999,0.7
1.6931808e+18,0.0,1.6932186e+18,95.25,13.8,13.350000000000001,17.55,18.55,1.4500000000000002,108.25,0.7
1.6931808e+18,0.0,1.6932195e+18,95.025,13.85,13.375,17.525,18.525,1.375,119.725,0.7
1.6931808e+18,0.0,1.6932204e+18,94.8,13.9,13.4,17.5,18.5,1.3,131.2,0.7
1.6931808e+18,0.0,1.6932213e+18,94.5,14.075,13.5,17.525,18.5,1.5250000000000001,157.64999999999998,0.625
1.6931808e+18,0.0,1.6932222e+18,94.19999999999999,14.25,13.600000000000001,17.55,18.5,1.75,184.1,0.55
1.6931808e+18,0.0,1.6932231e+18,93.89999999999999,14.425,13.700000000000001,17.575000000000003,18.5,1.975,210.55,0.475
1.6931808e+18,0.0,1.693224e+18,93.6,14.6,13.8,17.6,18.5,2.2,237.0,0.4
1.6931808e+18,0.0,1.6932249e+18,93.14999999999999,14.55,13.8,17.6,18.475,2.2,216.375,0.30000000000000004
1.6931808e+18,0.0,1.6932258e+18,92.69999999999999,14.5,13.8,17.6,18.45,2.2,195.75,0.2
1.6931808e+18,0.0,1.6932267e+18,92.25,14.45,13.8,17.6,18.424999999999997,2.2,175.125,0.09999999999999998
1.6931808e+18,0.0,1.6932276e+18,91.8,14.4,13.8,17.6,18.4,2.2,154.5,0.0
1.6931808e+18,0.0,1.6932285e+18,91.375,14.475,13.875,17.6,18.4,2.2,157.425,0.0
1.6931808e+18,0.0,1.6932294e+18,90.94999999999999,14.55,13.95,17.6,18.4,2.2,160.35,0.0
1.6931808e+18,0.0,1.6932303e+18,90.52499999999999,14.625,14.025,17.6,18.4,2.2,163.27499999999998,0.0
1.6931808e+18,0.0,1.6932312e+18,90.1,14.7,14.1,17.6,18.4,2.2,166.2,0.0
1.6931808e+18,0.0,1.6932321e+18,89.85,14.575,14.05,17.625,18.4,2.1750000000000003,147.85,0.0
1.6931808e+18,0.0,1.693233e+18,89.6,14.45,14.0,17.65,18.4,2.1500000000000004,129.5,0.0
1.6931808e+18,0.0,1.6932339e+18,89.35,14.325,13.95,17.675,18.4,2.125,111.14999999999999,0.0
1.6931808e+18,0.0,1.6932348e+18,89.1,14.2,13.9,17.7,18.4,2.1,92.8,0.0
1.6931808e+18,0.0,1.6932357e+18,89.25,14.125,13.85,17.675,18.4,2.15,85.15,0.0
1.6931808e+18,0.0,1.6932366e+18,89.4,14.05,13.8,17.65,18.4,2.2,77.5,0.0
1.6931808e+18,0.0,1.6932375e+18,89.55,13.975,13.75,17.625,18.4,2.25,69.85,0.0
1.6931808e+18,0.0,1.6932384e+18,89.7,13.9,13.7,17.6,18.4,2.3,62.2,0.0
1.6931808e+18,0.0,1.6932393e+18,89.625,13.85,13.674999999999999,17.6,18.375,2.4,63.650000000000006,0.0
1.6931808e+18,0.0,1.6932402e+18,89.55000000000001,13.8,13.649999999999999,17.6,18.35,2.5,65.1,0.0
1.6931808e+18,0.0,1.6932411e+18,89.47500000000001,13.75,13.625,17.6,18.325,2.6,66.55,0.0
1.6931808e+18,0.0,1.693242e+18,89.4,13.7,13.6,17.6,18.3,2.7,68.0,0.0
1.6931808e+18,0.0,1.6932429e+18,89.275,13.6,13.525,17.575000000000003,18.3,2.7750000000000004,60.75,0.0
1.6931808e+18,0.0,1.6932438e+18,89.15,13.5,13.45,17.55,18.3,2.85,53.5,0.0
1.6931808e+18,0.0,1.6932447e+18,89.025,13.4,13.375,17.525,18.3,2.925,46.25,0.0
1.6931808e+18,0.0,1.6932456e+18,88.9,13.3,13.3,17.5,18.3,3.0,39.0,0.0
1.6931808e+18,0.0,1.6932465e+18,88.85000000000001,13.225000000000001,13.25,17.475,18.3,2.825,31.95,0.0
1.6931808e+18,0.0,1.6932474e+18,88.80000000000001,13.15,13.2,17.45,18.3,2.65,24.9,0.0
1.6931808e+18,0.0,1.6932483e+18,88.75,13.075,13.15,17.424999999999997,18.3,2.4749999999999996,17.85,0.0
1.6931808e+18,0.0,1.6932492e+18,88.7,13.0,13.1,17.4,18.3,2.3,10.8,0.0
1.6931808e+18,0.0,1.6932501e+18,88.65,12.925,13.025,17.375,18.3,2.1999999999999997,8.100000000000001,0.0
1.6931808e+18,0.0,1.693251e+18,88.6,12.85,12.95,17.35,18.3,2.0999999999999996,5.4,0.0
1.6931808e+18,0.0,1.6932519e+18,88.55,12.774999999999999,12.875,17.325,18.3,2.0,2.6999999999999993,0.0
1.6931808e+18,0.0,1.6932528e+18,88.5,12.7,12.8,17.3,18.3,1.9,0.0,0.0
1.6931808e+18,0.0,1.6932537e+18,89.05,12.549999999999999,12.65,17.25,18.275,1.8499999999999999,0.0,0.05
1.6931808e+18,0.0,1.6932546e+18,89.6,12.399999999999999,12.5,17.200000000000003,18.25,1.7999999999999998,0.0,0.1
1.6931808e+18,0.0,1.6932555e+18,90.15,12.25,12.35,17.150000000000002,18.225,1.75,0.0,0.15000000000000002
1.6931808e+18,0.0,1.6932564e+18,90.7,12.1,12.2,17.1,18.2,1.7,0.0,0.2
1.6931808e+18,0.0,1.6932573e+18,90.85,12.025,12.125,17.075000000000003,18.2,1.725,0.0,0.15000000000000002
1.6931808e+18,0.0,1.6932582e+18,91.0,11.95,12.05,17.05,18.2,1.75,0.0,0.1
1.6931808e+18,0.0,1.6932591e+18,91.15,11.875,11.975,17.025,18.2,1.775,0.0,0.04999999999999999
1.6931808e+18,0.0,1.69326e+18,91.3,11.8,11.9,17.0,18.2,1.8,0.0,0.0
1.6931808e+18,0.0,1.6932609e+18,91.1,11.75,11.875,16.975,18.175,1.7,0.0,0.0
1.6931808e+18,0.0,1.6932618e+18,90.9,11.7,11.850000000000001,16.95,18.15,1.6,0.0,0.0
1.6931808e+18,0.0,1.6932627e+18,90.7,11.65,11.825000000000001,16.924999999999997,18.125,1.5,0.0,0.0
1.6931808e+18,0.0,1.6932636e+18,90.5,11.6,11.8,16.9,18.1,1.4,0.0,0.0
1.6932024e+18,0.0,1.6932645e+18,90.225,11.575,11.775,16.875,18.1,1.5,0.0,0.0
1.693224e+18,0.0,1.6932654e+18,89.95,11.55,11.75,16.85,18.1,1.6,0.0,0.0
1.6932456e+18,0.0,1.6932663e+18,89.67500000000001,11.525,11.725,16.825,18.1,1.7,0.0,0.0
1.6932672e+18,0.0,1.6932672e+18,89.4,11.5,11.7,16.8,18.1,1.8,0.0,0.0
1.6932672e+18,0.0,1.6932681e+18,89.325,11.55,11.725,16.8,18.075000000000003,1.775,0.0,0.0
1.6932672e+18,0.0,1.693269e+18,89.25,11.6,11.75,16.8,18.05,1.75,0.0,0.0
1.6932672e+18,0.0,1.6932699e+18,89.175,11.649999999999999,11.775,16.8,18.025,1.725,0.0,0.0
1.6932672e+18,0.0,1.6932708e+18,89.1,11.7,11.8,16.8,18.0,1.7,0.0,0.0
1.6932672e+18,0.0,1.6932717e+18,89.175,11.75,11.850000000000001,16.775,18.0,1.725,0.0,0.0
1.6932672e+18,0.0,1.6932726e+18,89.25,11.8,11.9,16.75,18.0,1.75,0.0,0.0
1.6932672e+18,0.0,1.6932735e+18,89.325,11.85,11.95,16.725,18.0,1.775,0.0,0.0
1.6932672e+18,0.0,1.6932744e+18,89.4,11.9,12.0,16.7,18.0,1.8,0.0,0.0
1.6932672e+18,0.0,1.6932753e+18,89.42500000000001,11.875,11.975,16.7,17.975,1.8,0.0,0.175
1.6932672e+18,0.0,1.6932762e+18,89.45,11.850000000000001,11.95,16.7,17.95,1.8,0.0,0.35
1.6932672e+18,0.0,1.6932771e+18,89.475,11.825000000000001,11.925,16.7,17.924999999999997,1.8,0.0,0.5249999999999999
1.6932672e+18,0.0,1.693278e+18,89.5,11.8,11.9,16.7,17.9,1.8,0.0,0.7
1.6932672e+18,0.0,1.6932789e+18,90.925,11.675,11.75,16.675,17.9,1.825,0.0,0.875
1.6932672e+18,0.0,1.6932798e+18,92.35,11.55,11.600000000000001,16.65,17.9,1.85,0.0,1.0499999999999998
1.6932672e+18,0.0,1.6932807e+18,93.775,11.425,11.450000000000001,16.625,17.9,1.875,0.0,1.2249999999999999
1.6932672e+18,0.0,1.6932816e+18,95.2,11.3,11.3,16.6,17.9,1.9,0.0,1.4
1.6932672e+18,0.0,1.6932825e+18,95.4,11.350000000000001,11.3,16.575000000000003,17.875,2.05,0.0,1.2999999999999998
1.6932672e+18,0.0,1.6932834e+18,95.6,11.4,11.3,16.55,17.85,2.2,0.0,1.2
1.6932672e+18,0.0,1.6932843e+18,95.8,11.45,11.3,16.525,17.825,2.35,0.0,1.1
1.6932672e+18,0.0,1.6932852e+18,96.0,11.5,11.3,16.5,17.8,2.5,0.0,1.0
1.6932672e+18,0.0,1.6932861e+18,96.05,11.5,11.325000000000001,16.475,17.775,2.55,0.625,0.875
1.6932672e+18,0.0,1.693287e+18,96.1,11.5,11.350000000000001,16.45,17.75,2.6,1.25,0.75
1.6932672e+18,0.0,1.6932879e+18,96.15,11.5,11.375,16.424999999999997,17.725,2.6500000000000004,1.875,0.625
1.6932672e+18,0.0,1.6932888e+18,96.2,11.5,11.4,16.4,17.7,2.7,2.5,0.5
1.6932672e+18,0.0,1.6932897e+18,96.1,11.55,11.425,16.375,17.7,2.7,10.0,0.4
1.6932672e+18,0.0,1.6932906e+18,96.0,11.6,11.45,16.35,17.7,2.7,17.5,0.3
1.6932672e+18,0.0,1.6932915e+18,95.9,11.649999999999999,11.475,16.325,17.7,2.7,25.0,0.19999999999999996
1.6932672e+18,0.0,1.6932924e+18,95.8,11.7,11.5,16.3,17.7,2.7,32.5,0.1
1.6932672e+18,0.0,1.6932933e+18,95.8,11.825,11.575,16.3,17.675,2.575,39.0,0.1
1.6932672e+18,0.0,1.6932942e+18,95.8,11.95,11.65,16.3,17.65,2.45,45.5,0.1
1.6932672e+18,0.0,1.6932951e+18,95.8,12.075,11.725000000000001,16.3,17.625,2.325,52.0,0.1
1.6932672e+18,0.0,1.693296e+18,95.8,12.2,11.8,16.3,17.6,2.2,58.5,0.1
1.6932672e+18,0.0,1.6932969e+18,95.975,12.225,11.825000000000001,16.3,17.6,2.225,60.25,0.30000000000000004
1.6932672e+18,0.0,1.6932978e+18,96.15,12.25,11.850000000000001,16.3,17.6,2.25,62.0,0.5
1.6932672e+18,0.0,1.6932987e+18,96.325,12.275,11.875,16.3,17.6,2.275,63.75,0.7000000000000001
1.6932672e+18,0.0,1.6932996e+18,96.5,12.3,11.9,16.3,17.6,2.3,65.5,0.9
1.6932672e+18,0.0,1.6933005e+18,96.5,12.4,11.975,16.3,17.575000000000003,2.4499999999999997,76.75,0.85
1.6932672e+18,0.0,1.6933014e+18,96.5,12.5,12.05,16.3,17.55,2.5999999999999996,88.0,0.8
1.6932672e+18,0.0,1.6933023e+18,96.5,12.6,12.125,16.3,17.525,2.75,99.25,0.75
1.6932672e+18,0.0,1.6933032e+18,96.5,12.7,12.2,16.3,17.5,2.9,110.5,0.7
1.6932672e+18,0.0,1.6933041e+18,95.925,12.75,12.225,16.3,17.5,2.775,120.675,0.8
1.6932672e+18,0.0,1.693305e+18,95.35,12.8,12.25,16.3,17.5,2.65,130.85,0.9
1.6932672e+18,0.0,1.6933059e+18,94.775,12.85,12.275,16.3,17.5,2.525,141.02499999999998,1.0
1.6932672e+18,0.0,1.6933068e+18,94.2,12.9,12.3,16.3,17.5,2.4,151.2,1.1
1.6932672e+18,0.0,1.6933077e+18,94.5,12.975,12.375,16.3,17.475,2.275,149.2,1.4
1.6932672e+18,0.0,1.6933086e+18,94.80000000000001,13.05,12.45,16.3,17.45,2.15,147.2,1.7
1.6932672e+18,0.0,1.6933095e+18,95.10000000000001,13.125,12.525,16.3,17.424999999999997,2.025,145.2,2.0
1.6932672e+18,0.0,1.6933104e+18,95.4,13.2,12.6,16.3,17.4,1.9,143.2,2.3
1.6932672e+18,0.0,1.6933113e+18,94.92500000000001,13.274999999999999,12.7,16.3,17.4,1.9249999999999998,137.39999999999998,2.25
1.6932672e+18,0.0,1.6933122e+18,94.45,13.35,12.8,16.3,17.4,1.95,131.6,2.2
1.6932672e+18,0.0,1.6933131e+18,93.975,13.425,12.9,16.3,17.4,1.975,125.8,2.15
1.6932672e+18,0.0,1.693314e+18,93.5,13.5,13.0,16.3,17.4,2.0,120.0,2.1
1.6932672e+18,0.0,1.6933149e+18,93.075,13.675,13.125,16.325,17.4,1.875,141.05,1.5750000000000002
1.6932672e+18,0.0,1.6933158e+18,92.65,13.85,13.25,16.35,17.4,1.75,162.1,1.05
1.6932672e+18,0.0,1.6933167e+18,92.225,14.024999999999999,13.375,16.375,17.4,1.625,183.14999999999998,0.5249999999999999
1.6932672e+18,0.0,1.6933176e+18,91.8,14.2,13.5,16.4,17.4,1.5,204.2,0.0
1.6932672e+18,0.0,1.6933185e+18,91.5,14.25,13.6,16.424999999999997,17.375,1.525,187.225,0.15
1.6932672e+18,0.0,1.6933194e+18,91.19999999999999,14.3,13.7,16.45,17.35,1.55,170.25,0.3
1.6932672e+18,0.0,1.6933203e+18,90.89999999999999,14.35,13.8,16.475,17.325,1.5750000000000002,153.275,0.44999999999999996
1.6932672e+18,0.0,1.6933212e+18,90.6,14.4,13.9,16.5,17.3,1.6,136.3,0.6
1.6932672e+18,0.0,1.6933221e+18,90.44999999999999,14.45,13.95,16.525,17.3,1.6,136.275,0.475
1.6932672e+18,0.0,1.693323e+18,90.3,14.5,14.0,16.55,17.3,1.6,136.25,0.35
1.6932672e+18,0.0,1.6933239e+18,90.15,14.55,14.05,16.575000000000003,17.3,1.6,136.225,0.22499999999999998
1.6932672e+18,0.0,1.6933248e+18,90.0,14.6,14.1,16.6,17.3,1.6,136.2,0.1
1.6932672e+18,0.0,1.6933257e+18,89.175,14.725,14.25,16.650000000000002,17.3,1.5750000000000002,141.02499999999998,0.07500000000000001
1.6932672e+18,0.0,1.6933266e+18,88.35,14.85,14.399999999999999,16.700000000000003,17.3,1.55,145.85,0.05
1.6932672e+18,0.0,1.6933275e+18,87.525,14.975,14.549999999999999,16.75,17.3,1.525,150.675,0.024999999999999994
1.6932672e+18,0.0,1.6933284e+18,86.7,15.1,14.7,16.8,17.3,1.5,155.5,0.0
1.6932672e+18,0.0,1.6933293e+18,86.1,15.025,14.75,16.8,17.3,1.5,138.45,0.0
1.6932672e+18,0.0,1.6933302e+18,85.5,14.95,14.8,16.8,17.3,1.5,121.4,0.0
1.6932672e+18,0.0,1.6933311e+18,84.9,14.875,14.85,16.8,17.3,1.5,104.35,0.0
1.6932672e+18,0.0,1.693332e+18,84.3,14.8,14.9,16.8,17.3,1.5,87.3,0.0
1.6932672e+18,0.0,1.6933329e+18,85.675,14.575000000000001,14.725,16.825,17.3,1.525,69.05,0.0
1.6932672e+18,0.0,1.6933338e+18,87.05,14.350000000000001,14.55,16.85,17.3,1.55,50.8,0.0
1.6932672e+18,0.0,1.6933347e+18,88.425,14.125,14.375,16.875,17.3,1.5750000000000002,32.55,0.0
1.6932672e+18,0.0,1.6933356e+18,89.8,13.9,14.2,16.9,17.3,1.6,14.3,0.0
1.6932672e+18,0.0,1.6933365e+18,90.125,13.65,13.975,16.875,17.325,1.6500000000000001,10.725000000000001,0.0
1.6932672e+18,0.0,1.6933374e+18,90.44999999999999,13.4,13.75,16.85,17.35,1.7000000000000002,7.15,0.0
1.6932672e+18,0.0,1.6933383e+18,90.77499999999999,13.15,13.525,16.825,17.375,1.75,3.5749999999999993,0.0
1.6932672e+18,0.0,1.6933392e+18,91.1,12.9,13.3,16.8,17.4,1.8,0.0,0.0
1.6932672e+18,0.0,1.6933401e+18,91.925,12.825,13.175,16.775,17.4,1.775,0.0,0.0
1.6932672e+18,0.0,1.693341e+18,92.75,12.75,13.05,16.75,17.4,1.75,0.0,0.0
1.6932672e+18,0.0,1.6933419e+18,93.575,12.675,12.925,16.725,17.4,1.725,0.0,0.0
1.6932672e+18,0.0,1.6933428e+18,94.4,12.6,12.8,16.7,17.4,1.7,0.0,0.0
1.6932672e+18,0.0,1.6933437e+18,94.65,12.6,12.775,16.675,17.4,1.525,0.0,0.0
1.6932672e+18,0.0,1.6933446e+18,94.9,12.6,12.75,16.65,17.4,1.35,0.0,0.0
1.6932672e+18,0.0,1.6933455e+18,95.15,12.6,12.725,16.625,17.4,1.175,0.0,0.0
1.6932672e+18,0.0,1.6933464e+18,95.4,12.6,12.7,16.6,17.4,1.0,0.0,0.0
1.6932672e+18,0.0,1.6933473e+18,95.325,12.6,12.7,16.575000000000003,17.375,1.15,0.0,0.0
1.6932672e+18,0.0,1.6933482e+18,95.25,12.6,12.7,16.55,17.35,1.3,0.0,0.0
1.6932672e+18,0.0,1.6933491e+18,95.175,12.6,12.7,16.525,17.325,1.4500000000000002,0.0,0.0
1.6932672e+18,0.0,1.69335e+18,95.1,12.6,12.7,16.5,17.3,1.6,0.0,0.0
