ID,Device_type,Device,Site,Ambient,Checkin,Checkout,Duration,Pre-classification,Class,Order,Suborder,Superfamily,Family,Subfamily,Genus,Epithet,DateTime
3448,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 11:17:22.000,2023-08-26 11:17:32.000,00:00:10,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 11:17:22.000
3210,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:17:38.000,2023-08-26 11:17:43.000,00:00:05,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 11:17:38.000
3211,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:21:10.000,2023-08-26 11:21:16.000,00:00:06,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:21:10.000
3449,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 11:31:27.000,2023-08-26 11:31:33.000,00:00:06,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:31:27.000
3212,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:35:43.000,2023-08-26 11:35:50.000,00:00:07,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:35:43.000
3213,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:35:51.000,2023-08-26 11:35:56.000,00:00:05,fly,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:35:51.000
3214,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:36:49.000,2023-08-26 11:37:02.000,00:00:13,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:36:49.000
3215,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:36:49.000,2023-08-26 11:37:02.000,00:00:13,fly,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:36:49.000
3450,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 11:46:59.000,2023-08-26 11:47:08.000,00:00:09,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:46:59.000
3216,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:47:18.000,2023-08-26 11:50:01.000,00:02:43,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:47:18.000
3217,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:48:25.000,2023-08-26 11:48:29.000,00:00:04,?,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:48:25.000
3218,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:49:05.000,2023-08-26 11:49:30.000,00:00:25,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:49:05.000
3219,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:49:15.000,2023-08-26 11:49:26.000,00:00:11,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 11:49:15.000
3452,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 11:49:31.000,2023-08-26 11:49:53.000,00:00:22,fruit_fly,Insecta,Diptera,Brachycera,Ephydroidea,Drosophilidae,Drosophilinae,Drosophila,#N/C,2023-08-26 11:49:31.000
3451,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 11:49:31.000,2023-08-26 11:49:59.000,00:00:28,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:49:31.000
3453,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 11:51:33.000,2023-08-26 11:51:42.000,00:00:09,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 11:51:33.000
3220,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:52:46.000,2023-08-26 11:57:26.000,00:04:40,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 11:52:46.000
3221,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:53:17.000,2023-08-26 11:53:29.000,00:00:12,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 11:53:17.000
3222,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 11:57:18.000,2023-08-26 11:57:26.000,00:00:08,fly,Insecta,Diptera,Brachycera,Oestroidea,Sacrophagidae,#N/C,#N/C,#N/C,2023-08-26 11:57:18.000
3455,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:01:45.000,2023-08-26 12:01:52.000,00:00:07,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:01:45.000
3454,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:01:45.000,2023-08-26 12:01:49.000,00:00:04,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:01:45.000
3223,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:01:51.000,2023-08-26 12:02:03.000,00:00:12,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:01:51.000
1409,ID,ID-2,Site 2,Maize Field,2023-08-26 12:04:32.953,2023-08-26 12:06:07.526,00:01:34.573000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Eristalinae,Eristalis,#N/C,2023-08-26 12:04:32.953
3224,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:05:23.000,2023-08-26 12:06:11.000,00:00:48,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:05:23.000
3225,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:06:08.000,2023-08-26 12:06:11.000,00:00:03,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:06:08.000
1410,ID,ID-2,Site 2,Maize Field,2023-08-26 12:06:11.785,2023-08-26 12:06:57.195,00:00:45.410000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:06:11.785
3226,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:06:16.000,2023-08-26 12:06:20.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:06:16.000
1411,ID,ID-2,Site 2,Maize Field,2023-08-26 12:06:59.984,2023-08-26 12:07:02.831,00:00:02.847000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:06:59.984
1412,ID,ID-2,Site 2,Maize Field,2023-08-26 12:07:05.673,2023-08-26 12:07:33.004,00:00:27.331000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:07:05.673
837,ID,ID-1,Site 1,Maize Field,2023-08-26 12:07:23.118,2023-08-26 12:07:46.264,00:00:23.146000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:07:23.118
1413,ID,ID-2,Site 2,Maize Field,2023-08-26 12:07:25.710,2023-08-26 12:07:50.381,00:00:24.671000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:07:25.710
3456,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:07:31.000,2023-08-26 12:07:36.000,00:00:05,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:07:31.000
3457,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:07:31.000,2023-08-26 12:07:42.000,00:00:11,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:07:31.000
1414,ID,ID-2,Site 2,Maize Field,2023-08-26 12:07:35.905,2023-08-26 12:07:50.401,00:00:14.496000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:07:35.905
838,ID,ID-1,Site 1,Maize Field,2023-08-26 12:07:50.535,2023-08-26 12:07:54.845,00:00:04.310000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:07:50.535
1415,ID,ID-2,Site 2,Maize Field,2023-08-26 12:08:00.219,2023-08-26 12:08:54.136,00:00:53.917000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:08:00.219
839,ID,ID-1,Site 1,Maize Field,2023-08-26 12:08:01.987,2023-08-26 12:08:07.751,00:00:05.764000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:08:01.987
840,ID,ID-1,Site 1,Maize Field,2023-08-26 12:08:10.572,2023-08-26 12:08:27.701,00:00:17.129000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:08:10.572
841,ID,ID-1,Site 1,Maize Field,2023-08-26 12:08:30.511,2023-08-26 12:08:36.243,00:00:05.732000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:08:30.511
842,ID,ID-1,Site 1,Maize Field,2023-08-26 12:08:37.648,2023-08-26 12:08:44.723,00:00:07.075000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:08:37.648
843,ID,ID-1,Site 1,Maize Field,2023-08-26 12:08:46.138,2023-08-26 12:10:26.116,00:01:39.978000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:08:46.138
1416,ID,ID-2,Site 2,Maize Field,2023-08-26 12:08:55.586,2023-08-26 12:09:08.510,00:00:12.924000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:08:55.586
1417,ID,ID-2,Site 2,Maize Field,2023-08-26 12:09:09.975,2023-08-26 12:09:17.155,00:00:07.180000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:09:09.975
1418,ID,ID-2,Site 2,Maize Field,2023-08-26 12:09:11.427,2023-08-26 12:09:18.606,00:00:07.179000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:09:11.427
1419,ID,ID-2,Site 2,Maize Field,2023-08-26 12:09:21.445,2023-08-26 12:09:38.645,00:00:17.200000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:09:21.445
1420,ID,ID-2,Site 2,Maize Field,2023-08-26 12:10:02.473,2023-08-26 12:10:09.625,00:00:07.152000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:10:02.473
1421,ID,ID-2,Site 2,Maize Field,2023-08-26 12:10:11.039,2023-08-26 12:10:13.865,00:00:02.826000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:10:11.039
844,ID,ID-1,Site 1,Maize Field,2023-08-26 12:10:28.963,2023-08-26 12:10:37.562,00:00:08.599000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 12:10:28.963
3458,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:12:58.000,2023-08-26 12:13:08.000,00:00:10,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:12:58.000
3460,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:15:42.000,2023-08-26 12:15:55.000,00:00:13,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:15:42.000
3459,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:15:45.000,2023-08-26 12:16:09.000,00:00:24,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:15:45.000
845,ID,ID-1,Site 1,Maize Field,2023-08-26 12:16:06.588,2023-08-26 12:16:22.263,00:00:15.675000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:16:06.588
3461,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:16:38.000,2023-08-26 12:16:44.000,00:00:06,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:16:38.000
3462,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:16:39.000,2023-08-26 12:16:43.000,00:00:04,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:16:39.000
3463,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:21:10.000,2023-08-26 12:21:15.000,00:00:05,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:21:10.000
3227,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:22:14.000,2023-08-26 12:22:20.000,00:00:06,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:22:14.000
3464,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:23:39.000,2023-08-26 12:23:43.000,00:00:04,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:23:39.000
3465,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:23:42.000,2023-08-26 12:23:48.000,00:00:06,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:23:42.000
3228,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:25:10.000,2023-08-26 12:26:43.000,00:01:33,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:25:10.000
3467,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:27:54.000,2023-08-26 12:28:04.000,00:00:10,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:27:54.000
3466,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:27:54.000,2023-08-26 12:27:57.000,00:00:03,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:27:54.000
3468,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:30:19.000,2023-08-26 12:30:23.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:30:19.000
3469,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:30:45.000,2023-08-26 12:30:52.000,00:00:07,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:30:45.000
1422,ID,ID-2,Site 2,Maize Field,2023-08-26 12:36:08.037,2023-08-26 12:37:42.306,00:01:34.269000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:36:08.037
3229,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:38:34.000,2023-08-26 12:38:38.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:38:34.000
3470,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:47:03.000,2023-08-26 12:47:15.000,00:00:12,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:47:03.000
3230,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:48:53.000,2023-08-26 12:49:06.000,00:00:13,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:48:53.000
3231,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 12:49:27.000,2023-08-26 12:49:54.000,00:00:27,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 12:49:27.000
3471,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 12:57:03.000,2023-08-26 12:57:48.000,00:00:45,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 12:57:03.000
1423,ID,ID-2,Site 2,Maize Field,2023-08-26 13:00:33.716,2023-08-26 13:09:33.481,00:08:59.765000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:00:33.716
3233,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 13:00:36.000,2023-08-26 13:00:50.000,00:00:14,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:00:36.000
3232,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 13:00:36.000,2023-08-26 13:00:46.000,00:00:10,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:00:36.000
846,ID,ID-1,Site 1,Maize Field,2023-08-26 13:03:55.104,2023-08-26 13:05:02.223,00:01:07.119000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 13:03:55.104
3472,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:04:48.000,2023-08-26 13:04:54.000,00:00:06,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 13:04:48.000
3473,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:05:47.000,2023-08-26 13:05:51.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:05:47.000
1424,ID,ID-2,Site 2,Maize Field,2023-08-26 13:12:30.383,2023-08-26 13:13:14.611,00:00:44.228000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 13:12:30.383
847,ID,ID-1,Site 1,Maize Field,2023-08-26 13:15:20.272,2023-08-26 13:15:30.201,00:00:09.929000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:15:20.272
1425,ID,ID-2,Site 2,Maize Field,2023-08-26 13:17:16.337,2023-08-26 13:17:23.515,00:00:07.178000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:17:16.337
3474,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:21:10.000,2023-08-26 13:21:20.000,00:00:10,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 13:21:10.000
1426,ID,ID-2,Site 2,Maize Field,2023-08-26 13:22:07.884,2023-08-26 13:22:12.188,00:00:04.304000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-08-26 13:22:07.884
1427,ID,ID-2,Site 2,Maize Field,2023-08-26 13:22:13.611,2023-08-26 13:22:16.521,00:00:02.910000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-08-26 13:22:13.611
848,ID,ID-1,Site 1,Maize Field,2023-08-26 13:23:34.503,2023-08-26 13:23:53.047,00:00:18.544000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Sphaerophoria,#N/C,2023-08-26 13:23:34.503
3475,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:23:55.000,2023-08-26 13:24:01.000,00:00:06,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 13:23:55.000
1428,ID,ID-2,Site 2,Maize Field,2023-08-26 13:24:20.331,2023-08-26 13:24:28.938,00:00:08.607000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:24:20.331
1429,ID,ID-2,Site 2,Maize Field,2023-08-26 13:26:17.066,2023-08-26 13:26:34.205,00:00:17.139000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 13:26:17.066
1430,ID,ID-2,Site 2,Maize Field,2023-08-26 13:26:35.651,2023-08-26 13:27:30.077,00:00:54.426000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 13:26:35.651
849,ID,ID-1,Site 1,Maize Field,2023-08-26 13:28:17.030,2023-08-26 13:28:22.652,00:00:05.622000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:28:17.030
3476,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:30:26.000,2023-08-26 13:30:32.000,00:00:06,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:30:26.000
3477,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:31:21.000,2023-08-26 13:31:51.000,00:00:30,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:31:21.000
1431,ID,ID-2,Site 2,Maize Field,2023-08-26 13:34:56.641,2023-08-26 13:35:36.733,00:00:40.092000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:34:56.641
3479,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:42:20.000,2023-08-26 13:42:46.000,00:00:26,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:42:20.000
3478,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:42:20.000,2023-08-26 13:42:25.000,00:00:05,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:42:20.000
3480,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:49:26.000,2023-08-26 13:49:33.000,00:00:07,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:49:26.000
3481,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 13:49:26.000,2023-08-26 13:49:54.000,00:00:28,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 13:49:26.000
3234,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 13:52:59.000,2023-08-26 13:53:18.000,00:00:19,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 13:52:59.000
1432,ID,ID-2,Site 2,Maize Field,2023-08-26 14:01:18.716,2023-08-26 14:01:27.315,00:00:08.599000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:01:18.716
1433,ID,ID-2,Site 2,Maize Field,2023-08-26 14:01:40.012,2023-08-26 14:03:20.354,00:01:40.342000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:01:40.012
850,ID,ID-1,Site 1,Maize Field,2023-08-26 14:02:50.134,2023-08-26 14:03:08.744,00:00:18.610000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 14:02:50.134
1434,ID,ID-2,Site 2,Maize Field,2023-08-26 14:04:57.395,2023-08-26 14:09:31.164,00:04:33.769000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:04:57.395
3235,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 14:05:51.000,2023-08-26 14:06:03.000,00:00:12,fly,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:05:51.000
3482,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 14:07:31.000,2023-08-26 14:09:10.000,00:01:39,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:07:31.000
1435,ID,ID-2,Site 2,Maize Field,2023-08-26 14:09:32.586,2023-08-26 14:11:36.045,00:02:03.459000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:09:32.586
1436,ID,ID-2,Site 2,Maize Field,2023-08-26 14:09:46.930,2023-08-26 14:09:57.058,00:00:10.128000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:09:46.930
1437,ID,ID-2,Site 2,Maize Field,2023-08-26 14:09:59.954,2023-08-26 14:10:14.436,00:00:14.482000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:09:59.954
3236,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-08-26 14:10:02.000,2023-08-26 14:10:48.000,00:00:46,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 14:10:02.000
1438,ID,ID-2,Site 2,Maize Field,2023-08-26 14:10:18.732,2023-08-26 14:11:31.739,00:01:13.007000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:10:18.732
1439,ID,ID-2,Site 2,Maize Field,2023-08-26 14:10:25.943,2023-08-26 14:11:10.075,00:00:44.132000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:10:25.943
1440,ID,ID-2,Site 2,Maize Field,2023-08-26 14:11:38.890,2023-08-26 14:16:47.894,00:05:09.004000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:11:38.890
851,ID,ID-1,Site 1,Maize Field,2023-08-26 14:13:37.077,2023-08-26 14:18:02.793,00:04:25.716000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-08-26 14:13:37.077
3485,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 14:15:00.000,2023-08-26 14:15:10.000,00:00:10,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-08-26 14:15:00.000
3484,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-08-26 14:15:00.000,2023-08-26 14:15:11.000,00:00:11,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-08-26 14:15:00.000
