ID,Device_type,Device,Site,Ambient,Checkin,Checkout,Duration,Pre-classification,Class,Order,Suborder,Superfamily,Family,Subfamily,Genus,Epithet,DateTime
1973,ID,ID-2,Site 2,Maize Field,2023-09-02 12:00:57.343,2023-09-02 12:01:34.353,00:00:37.010000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:00:57.343
3571,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-09-02 12:02:34.000,2023-09-02 12:02:53.000,00:00:19,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:02:34.000
1974,ID,ID-2,Site 2,Maize Field,2023-09-02 12:07:55.043,2023-09-02 12:08:02.149,00:00:07.106000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:07:55.043
1975,ID,ID-2,Site 2,Maize Field,2023-09-02 12:08:12.132,2023-09-02 12:08:19.235,00:00:07.103000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:08:12.132
1976,ID,ID-2,Site 2,Maize Field,2023-09-02 12:09:16.828,2023-09-02 12:09:28.268,00:00:11.440000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:09:16.828
1977,ID,ID-2,Site 2,Maize Field,2023-09-02 12:10:52.630,2023-09-02 12:10:56.920,00:00:04.290000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,#N/C,#N/C,2023-09-02 12:10:52.630
1023,ID,ID-1,Site 1,Maize Field,2023-09-02 12:17:38.183,2023-09-02 12:18:09.740,00:00:31.557000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:17:38.183
1978,ID,ID-2,Site 2,Maize Field,2023-09-02 12:18:26.073,2023-09-02 12:18:37.498,00:00:11.425000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:18:26.073
1024,ID,ID-1,Site 1,Maize Field,2023-09-02 12:21:21.239,2023-09-02 12:21:25.652,00:00:04.413000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 12:21:21.239
1025,ID,ID-1,Site 1,Maize Field,2023-09-02 12:22:44.216,2023-09-02 12:22:48.529,00:00:04.313000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:22:44.216
1979,ID,ID-2,Site 2,Maize Field,2023-09-02 12:23:04.178,2023-09-02 12:23:07.003,00:00:02.825000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:23:04.178
1026,ID,ID-1,Site 1,Maize Field,2023-09-02 12:27:45.473,2023-09-02 12:27:49.868,00:00:04.395000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:27:45.473
1980,ID,ID-2,Site 2,Maize Field,2023-09-02 12:29:30.277,2023-09-02 12:29:35.945,00:00:05.668000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:29:30.277
1981,ID,ID-2,Site 2,Maize Field,2023-09-02 12:31:00.469,2023-09-02 12:31:16.288,00:00:15.819000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:31:00.469
1982,ID,ID-2,Site 2,Maize Field,2023-09-02 12:31:17.728,2023-09-02 12:31:20.540,00:00:02.812000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:31:17.728
3572,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-09-02 12:32:34.000,2023-09-02 12:44:34.000,00:12:00,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Harmonia,#N/C,2023-09-02 12:32:34.000
1983,ID,ID-2,Site 2,Maize Field,2023-09-02 12:38:20.659,2023-09-02 12:38:30.761,00:00:10.102000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:38:20.659
3573,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-09-02 12:42:52.000,2023-09-02 12:43:24.000,00:00:32,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 12:42:52.000
3389,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 12:59:20.000,2023-09-02 13:00:01.000,00:00:41,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-02 12:59:20.000
1027,ID,ID-1,Site 1,Maize Field,2023-09-02 13:02:07.383,2023-09-02 13:02:11.732,00:00:04.349000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 13:02:07.383
1028,ID,ID-1,Site 1,Maize Field,2023-09-02 13:02:13.183,2023-09-02 13:02:33.395,00:00:20.212000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 13:02:13.183
1029,ID,ID-1,Site 1,Maize Field,2023-09-02 13:02:36.191,2023-09-02 13:02:41.946,00:00:05.755000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 13:02:36.191
1984,ID,ID-2,Site 2,Maize Field,2023-09-02 13:02:59.735,2023-09-02 13:03:19.643,00:00:19.908000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:02:59.735
1985,ID,ID-2,Site 2,Maize Field,2023-09-02 13:03:22.487,2023-09-02 13:03:25.319,00:00:02.832000,bee,Insecta,Hymenoptera,Apocrita,Apoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:03:22.487
1986,ID,ID-2,Site 2,Maize Field,2023-09-02 13:03:38.001,2023-09-02 13:03:52.073,00:00:14.072000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:03:38.001
1987,ID,ID-2,Site 2,Maize Field,2023-09-02 13:03:56.276,2023-09-02 13:04:06.402,00:00:10.126000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:03:56.276
1988,ID,ID-2,Site 2,Maize Field,2023-09-02 13:04:00.578,2023-09-02 13:04:13.480,00:00:12.902000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:04:00.578
1989,ID,ID-2,Site 2,Maize Field,2023-09-02 13:04:00.605,2023-09-02 13:04:04.970,00:00:04.365000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:04:00.605
1030,ID,ID-1,Site 1,Maize Field,2023-09-02 13:04:27.285,2023-09-02 13:04:38.769,00:00:11.484000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:04:27.285
3390,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 13:07:00.000,2023-09-02 13:07:10.000,00:00:10,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:07:00.000
1031,ID,ID-1,Site 1,Maize Field,2023-09-02 13:24:47.553,2023-09-02 13:25:06.421,00:00:18.868000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:24:47.553
3391,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 13:53:34.000,2023-09-02 13:53:38.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 13:53:34.000
1032,ID,ID-1,Site 1,Maize Field,2023-09-02 14:02:53.569,2023-09-02 14:03:16.609,00:00:23.040000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:02:53.569
1033,ID,ID-1,Site 1,Maize Field,2023-09-02 14:03:26.722,2023-09-02 14:03:36.806,00:00:10.084000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:03:26.722
1990,ID,ID-2,Site 2,Maize Field,2023-09-02 14:04:04.707,2023-09-02 14:04:18.977,00:00:14.270000,wasp,Insecta,Hymenoptera,Apocrita,Vespoidea,Vespidae,#N/C,#N/C,#N/C,2023-09-02 14:04:04.707
1991,ID,ID-2,Site 2,Maize Field,2023-09-02 14:06:32.602,2023-09-02 14:06:41.202,00:00:08.600000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:06:32.602
1992,ID,ID-2,Site 2,Maize Field,2023-09-02 14:07:44.342,2023-09-02 14:07:57.316,00:00:12.974000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:07:44.342
1993,ID,ID-2,Site 2,Maize Field,2023-09-02 14:08:26.569,2023-09-02 14:09:39.216,00:01:12.647000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:08:26.569
1994,ID,ID-2,Site 2,Maize Field,2023-09-02 14:09:26.245,2023-09-02 14:10:26.400,00:01:00.155000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:09:26.245
1995,ID,ID-2,Site 2,Maize Field,2023-09-02 14:10:29.255,2023-09-02 14:10:40.642,00:00:11.387000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:10:29.255
1996,ID,ID-2,Site 2,Maize Field,2023-09-02 14:10:43.476,2023-09-02 14:10:53.478,00:00:10.002000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:10:43.476
1997,ID,ID-2,Site 2,Maize Field,2023-09-02 14:10:56.332,2023-09-02 14:11:03.462,00:00:07.130000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:10:56.332
1998,ID,ID-2,Site 2,Maize Field,2023-09-02 14:12:14.094,2023-09-02 14:15:36.103,00:03:22.009000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:12:14.094
1999,ID,ID-2,Site 2,Maize Field,2023-09-02 14:12:48.377,2023-09-02 14:12:55.668,00:00:07.291000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:12:48.377
2000,ID,ID-2,Site 2,Maize Field,2023-09-02 14:13:51.376,2023-09-02 14:14:27.752,00:00:36.376000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:13:51.376
2001,ID,ID-2,Site 2,Maize Field,2023-09-02 14:14:30.606,2023-09-02 14:16:30.062,00:01:59.456000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 14:14:30.606
2002,ID,ID-2,Site 2,Maize Field,2023-09-02 14:14:30.637,2023-09-02 14:15:43.433,00:01:12.796000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 14:14:30.637
1034,ID,ID-1,Site 1,Maize Field,2023-09-02 14:15:29.492,2023-09-02 14:15:32.356,00:00:02.864000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:15:29.492
2003,ID,ID-2,Site 2,Maize Field,2023-09-02 14:15:33.196,2023-09-02 14:15:43.451,00:00:10.255000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 14:15:33.196
2004,ID,ID-2,Site 2,Maize Field,2023-09-02 14:15:44.937,2023-09-02 14:16:31.542,00:00:46.605000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 14:15:44.937
2005,ID,ID-2,Site 2,Maize Field,2023-09-02 14:15:47.887,2023-09-02 14:15:53.842,00:00:05.955000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 14:15:47.887
2006,ID,ID-2,Site 2,Maize Field,2023-09-02 14:16:34.420,2023-09-02 14:16:43.003,00:00:08.583000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:16:34.420
2007,ID,ID-2,Site 2,Maize Field,2023-09-02 14:21:03.949,2023-09-02 14:21:16.738,00:00:12.789000,bee,Insecta,Hymenoptera,Apocrita,Apoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:21:03.949
2008,ID,ID-2,Site 2,Maize Field,2023-09-02 14:21:23.819,2023-09-02 14:23:12.316,00:01:48.497000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:21:23.819
3392,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 14:21:37.000,2023-09-02 14:21:41.000,00:00:04,fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,Sarcophaginae,#N/C,#N/C,2023-09-02 14:21:37.000
2009,ID,ID-2,Site 2,Maize Field,2023-09-02 14:23:46.149,2023-09-02 14:23:56.153,00:00:10.004000,bee,Insecta,Hymenoptera,Apocrita,Apoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:23:46.149
2010,ID,ID-2,Site 2,Maize Field,2023-09-02 14:25:17.966,2023-09-02 14:25:25.130,00:00:07.164000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:25:17.966
2011,ID,ID-2,Site 2,Maize Field,2023-09-02 14:27:29.217,2023-09-02 14:27:42.025,00:00:12.808000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:27:29.217
2012,ID,ID-2,Site 2,Maize Field,2023-09-02 14:31:23.049,2023-09-02 14:31:30.200,00:00:07.151000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:31:23.049
2013,ID,ID-2,Site 2,Maize Field,2023-09-02 14:32:03.962,2023-09-02 14:32:22.568,00:00:18.606000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:32:03.962
2014,ID,ID-2,Site 2,Maize Field,2023-09-02 14:32:24.106,2023-09-02 14:32:26.926,00:00:02.820000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:32:24.106
2015,ID,ID-2,Site 2,Maize Field,2023-09-02 14:32:39.597,2023-09-02 14:32:42.448,00:00:02.851000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:32:39.597
3574,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-09-02 14:48:01.000,2023-09-02 14:48:20.000,00:00:19,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 14:48:01.000
3393,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 15:17:50.000,2023-09-02 15:18:17.000,00:00:27,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-02 15:17:50.000
3394,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 15:31:34.000,2023-09-02 15:31:39.000,00:00:05,wasp,Insecta,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,Vespula,#N/C,2023-09-02 15:31:34.000
3575,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-09-02 15:39:36.000,2023-09-02 15:39:48.000,00:00:12,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-02 15:39:36.000
3576,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-09-02 15:42:05.000,2023-09-02 15:43:29.000,00:01:24,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-02 15:42:05.000
3395,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 15:56:24.000,2023-09-02 15:56:43.000,00:00:19,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 15:56:24.000
2016,ID,ID-2,Site 2,Maize Field,2023-09-02 17:01:55.669,2023-09-02 17:18:47.112,00:16:51.443000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:01:55.669
2017,ID,ID-2,Site 2,Maize Field,2023-09-02 17:09:24.998,2023-09-02 17:09:45.257,00:00:20.259000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:09:24.998
2018,ID,ID-2,Site 2,Maize Field,2023-09-02 17:11:07.107,2023-09-02 17:11:23.120,00:00:16.013000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:11:07.107
2019,ID,ID-2,Site 2,Maize Field,2023-09-02 17:11:59.037,2023-09-02 17:12:20.638,00:00:21.601000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:11:59.037
2020,ID,ID-2,Site 2,Maize Field,2023-09-02 17:19:04.083,2023-09-02 17:19:29.966,00:00:25.883000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:19:04.083
2021,ID,ID-2,Site 2,Maize Field,2023-09-02 17:19:51.077,2023-09-02 17:20:00.990,00:00:09.913000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:19:51.077
1035,ID,ID-1,Site 1,Maize Field,2023-09-02 17:21:32.999,2023-09-02 17:22:05.099,00:00:32.100000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-02 17:21:32.999
1036,ID,ID-1,Site 1,Maize Field,2023-09-02 17:26:36.068,2023-09-02 17:26:43.217,00:00:07.149000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:26:36.068
2022,ID,ID-2,Site 2,Maize Field,2023-09-02 17:34:18.376,2023-09-02 17:34:41.066,00:00:22.690000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:34:18.376
3396,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 17:45:08.000,2023-09-02 17:45:11.000,00:00:03,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:45:08.000
3397,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 17:51:23.000,2023-09-02 17:51:27.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 17:51:23.000
3398,FAIR-D,FAIR-D1,Site 1,Maize Field,2023-09-02 18:11:24.000,2023-09-02 18:11:46.000,00:00:22,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-02 18:11:24.000
2023,ID,ID-2,Site 2,Maize Field,2023-09-02 18:32:03.548,2023-09-02 18:32:26.447,00:00:22.899000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 18:32:03.548
2024,ID,ID-2,Site 2,Maize Field,2023-09-02 18:38:18.709,2023-09-02 18:39:14.318,00:00:55.609000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 18:38:18.709
2025,ID,ID-2,Site 2,Maize Field,2023-09-02 18:39:21.380,2023-09-02 18:40:41.390,00:01:20.010000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 18:39:21.380
2026,ID,ID-2,Site 2,Maize Field,2023-09-02 18:39:44.219,2023-09-02 18:39:47.108,00:00:02.889000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 18:39:44.219
2027,ID,ID-2,Site 2,Maize Field,2023-09-02 19:19:22.649,2023-09-02 19:19:29.772,00:00:07.123000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 19:19:22.649
2028,ID,ID-2,Site 2,Maize Field,2023-09-02 19:19:32.553,2023-09-02 19:19:38.294,00:00:05.741000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 19:19:32.553
2029,ID,ID-2,Site 2,Maize Field,2023-09-02 19:19:41.110,2023-09-02 19:19:49.673,00:00:08.563000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-02 19:19:41.110
3577,FAIR-D,FAIR-D2,Site 2,Maize Field,2023-09-03 07:09:47.000,2023-09-03 07:09:58.000,00:00:11,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 07:09:47.000
2030,ID,ID-2,Site 2,Maize Field,2023-09-03 08:01:14.324,2023-09-03 08:01:28.527,00:00:14.203000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 08:01:14.324
2031,ID,ID-2,Site 2,Maize Field,2023-09-03 08:01:58.224,2023-09-03 08:02:06.720,00:00:08.496000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-03 08:01:58.224
